crossover_rate_subtree,crossover_rate_node_level,mutation_rate,tournament_size,experiment,generation,test_score,population
0.5,0.3,0.4,8,0,3,-1391.9509075312722,40
0.5,0.3,0.4,8,0,4,-1391.6463691482286,40
0.5,0.3,0.4,8,0,5,-1391.9509075312722,40
0.5,0.3,0.4,8,0,6,-1391.9509075312722,40
0.5,0.3,0.4,8,0,7,-1446.8238547787694,40
0.5,0.3,0.4,8,0,8,-1414.049045515625,40
0.5,0.3,0.4,8,0,9,-1391.9509075312722,40
0.5,0.3,0.4,8,0,10,-1265.4894022022431,40
0.5,0.3,0.4,8,0,11,-1265.4894022022431,40
0.5,0.3,0.4,8,0,12,-1390.4087765430043,40
0.5,0.3,0.4,8,0,13,-1332.7152159017494,40
0.5,0.3,0.4,8,0,14,-1021.5170075211944,40
0.5,0.3,0.4,8,0,15,-1265.4894022022431,40
0.5,0.3,0.4,8,0,16,-1019.5105122034786,40
0.5,0.3,0.4,8,0,17,-1019.5105122034786,40
0.5,0.3,0.4,8,0,18,-1019.5105122034786,40
0.5,0.3,0.4,8,0,19,-493.4316647502388,40
0.5,0.3,0.4,8,0,20,-1019.9487444617677,40
0.5,0.3,0.4,8,0,21,-1854.8860746178052,40
0.5,0.3,0.4,8,0,22,-343.1575662237537,40
0.5,0.3,0.4,8,0,23,-343.1575662237537,40
0.5,0.3,0.4,8,0,24,-565.1511917677119,40
0.5,0.3,0.4,8,0,25,-1073.7560106129758,40
0.5,0.5,0.4,8,0,0,-1391.9509075312722,40
0.5,0.5,0.4,8,0,1,-1391.9509075312722,40
0.5,0.5,0.4,8,0,2,-1391.9509075312722,40
0.5,0.5,0.4,8,0,3,-1391.9509075312722,40
0.5,0.5,0.4,8,0,4,-1391.9509075312722,40
0.5,0.5,0.4,8,0,5,-1436.4869504920755,40
0.5,0.5,0.4,8,0,6,-3215.468005065396,40
0.5,0.5,0.4,8,0,7,-2681.2139157205047,40
0.5,0.5,0.4,8,0,8,-1132.4363398149053,40
0.5,0.5,0.4,8,0,9,-1203.0232108660657,40
0.5,0.5,0.4,8,0,10,-1066.7594023208878,40
0.5,0.5,0.4,8,0,11,-1099.9650197669534,40
0.5,0.5,0.4,8,0,12,-1102.5043055431838,40
0.5,0.5,0.4,8,0,13,-1321.5957959747789,40
0.5,0.5,0.4,8,0,14,-1321.5957959747789,40
0.5,0.5,0.4,8,0,15,-1129.7882205816495,40
0.5,0.5,0.4,8,0,16,-1164.1098260514468,40
0.5,0.5,0.4,8,0,17,-1164.1098260514468,40
0.5,0.5,0.4,8,0,18,-1189.734136645191,40
0.5,0.5,0.4,8,0,19,-950.1170339448361,40
0.5,0.5,0.4,8,0,20,-978.4662150040552,40
0.5,0.5,0.4,8,0,21,-941.2234213865355,40
0.5,0.5,0.4,8,0,22,-994.0381841015011,40
0.5,0.5,0.4,8,0,23,-994.0381841015011,40
0.5,0.5,0.4,8,0,24,-781.8937146834519,40
0.5,0.5,0.4,8,0,25,-962.6689337403868,40
0.5,0.7,0.4,8,0,0,-1391.9509075312722,40
0.5,0.7,0.4,8,0,1,-1391.9509075312722,40
0.5,0.7,0.4,8,0,2,-1127.4333351300718,40
0.5,0.7,0.4,8,0,3,-1391.9509075312722,40
0.5,0.7,0.4,8,0,4,-1391.9509075312722,40
0.5,0.7,0.4,8,0,5,-1391.9509075312722,40
0.5,0.7,0.4,8,0,6,-1391.9509075312722,40
0.5,0.7,0.4,8,0,7,-1391.9509075312722,40
0.5,0.7,0.4,8,0,8,-1391.9509075312722,40
0.5,0.7,0.4,8,0,9,-1391.9509075312722,40
0.5,0.7,0.4,8,0,10,-1391.9509075312722,40
0.5,0.7,0.4,8,0,11,-1391.9509075312722,40
0.5,0.7,0.4,8,0,12,-1335.0461615019494,40
0.5,0.7,0.4,8,0,13,-1274.0226700629173,40
0.5,0.7,0.4,8,0,14,-1391.9509075312722,40
0.5,0.7,0.4,8,0,15,-1391.9509075312722,40
0.5,0.7,0.4,8,0,16,-1391.9509075312722,40
0.5,0.7,0.4,8,0,17,-1391.9509075312722,40
0.5,0.7,0.4,8,0,18,-1391.9509075312722,40
0.5,0.7,0.4,8,0,19,-1391.9509075312722,40
0.5,0.7,0.4,8,0,20,-1391.9509075312722,40
0.5,0.7,0.4,8,0,21,-1391.9509075312722,40
0.5,0.7,0.4,8,0,22,-1391.9509075312722,40
0.5,0.7,0.4,8,0,23,-1391.9509075312722,40
0.5,0.7,0.4,8,0,24,-1391.9509075312722,40
0.5,0.7,0.4,8,0,25,-1391.9509075312722,40
0.5,0.9,0.4,8,0,0,-1329.692797292761,40
0.5,0.9,0.4,8,0,1,-1391.9509075312722,40
0.5,0.9,0.4,8,0,2,-1392.5551759696518,40
0.5,0.9,0.4,8,0,3,-1014.2531763619418,40
0.5,0.9,0.4,8,0,4,-1188.004458777781,40
0.5,0.9,0.4,8,0,5,-1372.4323720746706,40
0.5,0.9,0.4,8,0,6,-1333.8589130434011,40
0.5,0.9,0.4,8,0,7,-1333.8589130434011,40
0.5,0.9,0.4,8,0,8,-1681.1327517618997,40
0.5,0.9,0.4,8,0,9,-1047.5124959751656,40
0.5,0.9,0.4,8,0,10,-918.0779388474466,40
0.5,0.9,0.4,8,0,11,-1012.3986907550446,40
0.5,0.9,0.4,8,0,12,-2043.604024745709,40
0.5,0.9,0.4,8,0,13,-1012.3986907550446,40
0.5,0.9,0.4,8,0,14,-627.1126323692873,40
0.5,0.9,0.4,8,0,15,-1009.0340318005624,40
0.5,0.9,0.4,8,0,16,-1009.0340318005624,40
0.5,0.9,0.4,8,0,17,-1110.7792085753854,40
0.5,0.9,0.4,8,0,18,-361.50594361085734,40
0.5,0.9,0.4,8,0,19,-1197.630574936418,40
0.5,0.9,0.4,8,0,20,-2142.106935741619,40
0.5,0.9,0.4,8,0,21,-2142.106935741619,40
0.5,0.9,0.4,8,0,22,-2142.106935741619,40
0.5,0.9,0.4,8,0,23,-2142.106935741619,40
0.5,0.9,0.4,8,0,24,-1636.2923058714578,40
0.5,0.9,0.4,8,0,25,-1636.2923058714578,40
